p,ct,sa,sigma1,alpha_smooth,beta_smooth,turner_ang,density_ratio,mixed_layer_final_mask,mixed_layer_temp_mask,mixed_layer_sal_mask,mixed_layer_sigma_mask,mixed_layer_mask,gradient_layer_final_mask,mixed_layer_step1_mask,grad_layer_step2_mask,grad_layer_step3_mask,grad_layer_step4_mask,mixed_layer_salt_finger_mask,gradient_layer_salt_finger_mask,mixed_layer_diffusive_convective_mask,gradient_layer_diffusive_convective_mask
528.0,13.753168,38.925987,33.468690796911915,0.00022006152045899116,0.0007380415448804075,85.72298288837194,1.161664383345998,True,False,False,False,False,True,False,True,True,True,True,True,True,True
529.0,13.753612,38.92619,33.46873955745559,0.00022005218778941617,0.0007380377596293508,85.77084736942403,1.1597035603623185,True,False,False,False,False,True,False,True,True,True,True,True,True,True
530.0,13.754056,38.926395,33.46879098236877,0.00022004291126938354,0.000738033961569595,85.81870407032288,1.1577468508224105,True,False,False,False,False,True,False,True,True,True,True,True,True,True
531.0,13.7545,38.926598,33.46883951402697,0.00022003369089829982,0.0007380301506979295,85.77083446841728,1.1597040883547498,True,False,False,False,False,True,False,True,True,True,True,True,True,True
532.0,13.754944,38.926804,33.468891159393934,0.00022002452667254082,0.0007380263270157091,85.60303783478679,1.1665948338246654,True,False,False,False,False,True,False,True,True,True,True,True,True,True
533.0,13.755388,38.927006,33.468939686836165,0.00022001541850857315,0.0007380224905396988,85.39848445211568,1.1750589974365044,True,False,False,False,False,True,False,True,True,True,True,True,True,True
534.0,13.755832,38.92721,33.46899132798785,0.0002200063664871334,0.0007380186412490139,85.16029888357694,1.1850047643413093,True,False,False,False,False,True,False,True,True,True,True,True,True,True
535.0,13.756276,38.927414,33.46903985121412,0.00021999737056459178,0.0007380147791527312,84.88174634138507,1.1967611636360007,True,True,False,False,True,True,True,False,True,True,True,True,True,True
536.0,13.751002,38.926094,33.469281944413524,0.00021998842941545172,0.0007380109045649661,84.5515151178299,1.2108771843889439,True,True,True,False,True,True,True,False,True,True,True,True,True,True
537.0,13.745094,38.924603,33.46954301943674,0.00021997957030592524,0.0007380070109174515,84.15433746128589,1.2281181835599286,True,True,True,False,True,True,True,False,True,True,True,True,True,True
538.0,13.739185,38.92311,33.46980397787161,0.000219970793313971,0.0007380030981911903,83.67013036928063,1.24953845701094,True,True,True,False,True,True,True,False,True,True,True,True,True,True
539.0,13.733277,38.921623,33.470067261857594,0.00021996209843610763,0.0007379991663848859,83.06355578846592,1.2770192801563214,True,True,True,False,True,True,True,False,True,True,True,True,True,True
540.0,13.727368,38.92013,33.470327537797175,0.00021995348562885592,0.0007379952155049553,82.27945402971923,1.3136646034532682,True,True,True,False,True,True,True,False,True,True,True,True,True,True
541.0,13.72146,38.91864,33.470587247986714,0.00021994495488715618,0.000737991245552419,81.96979770713179,1.3285012702746084,True,True,True,False,True,True,True,False,True,True,True,True,True,True
542.0,13.715552,38.91715,33.470846616876315,0.00021993650620888582,0.000737987256523732,82.32140631145187,1.3116707378035464,True,True,True,False,True,True,True,False,True,True,True,True,True,True
543.0,13.709643,38.915657,33.4711058687094,0.0002199281395889005,0.000737983248419942,82.66160964702901,1.2956420762287877,True,True,True,False,True,True,True,False,True,True,True,True,True,True
544.0,13.703735,38.91417,33.4713674463967,0.00021991985506642837,0.000737979221227547,82.9603292204088,1.2817699397862443,True,True,True,False,True,True,True,False,True,True,True,True,True,True
545.0,13.697827,38.912678,33.47162579113524,0.0002199116525947991,0.0007379751749576173,83.22686908585321,1.269547804517144,True,True,True,False,True,True,True,False,True,True,True,True,True,True
546.0,13.694554,38.91182,33.47174451100682,0.00021990352943668067,0.0007379711102659731,83.46228919860445,1.258872121367858,True,True,True,False,True,True,True,False,True,True,True,True,True,True
547.0,13.691941,38.911118,33.47182658927977,0.00021989508988273706,0.0007379671215731233,83.67146198029829,1.249478930497634,True,True,True,False,True,True,True,False,True,True,True,True,True,True
548.0,13.689327,38.910416,33.47190882435643,0.00021988633390639676,0.0007379632088912318,83.8638425491205,1.240915158816717,True,True,True,False,True,True,True,False,True,True,True,True,True,True
549.0,13.686713,38.909714,33.471990992080464,0.00021987726151741666,0.0007379593722295392,84.03662335823681,1.2332844724073744,True,True,True,False,True,True,True,False,True,True,True,True,True,True
550.0,13.6841,38.90901,33.472072868389205,0.00021986787277074963,0.0007379556115806586,84.19418148104224,1.2263753943626663,True,True,True,False,True,True,True,False,True,True,True,True,True,True
551.0,13.681486,38.908306,33.4721520096557,0.00021985816767775256,0.0007379519269496557,84.27072309288987,1.2230357668155354,True,True,True,False,True,True,True,False,True,True,True,True,True,True
552.0,13.678872,38.907604,33.47223397530183,0.00021984814620914126,0.0007379483183495188,84.27865554444429,1.2226902860153006,True,True,True,False,True,True,True,False,True,True,True,True,True,True
553.0,13.676259,38.906902,33.472315649590655,0.0002198378084962812,0.0007379447857603663,84.29279698896384,1.2220746759600418,True,True,True,False,True,True,True,False,True,True,True,True,True,True
554.0,13.673645,38.9062,33.47239748052175,0.0002198271544670969,0.0007379413292055777,84.30609526402246,1.2214961097573565,True,True,True,False,True,True,True,False,True,True,True,True,True,True
555.0,13.671032,38.9055,33.47247902013464,0.00021981618409026645,0.0007379379486987533,84.31734526043594,1.221006913823398,True,False,False,False,False,True,False,True,True,True,True,True,True,True
556.0,13.671029,38.905605,33.47256066390537,0.00021980489749512754,0.0007379346442206386,84.32796147081268,1.220545492568976,True,False,False,False,False,True,False,True,True,True,True,True,True,True
557.0,13.6716795,38.905914,33.4726421717553,0.00021979368716856456,0.0007379313222035648,84.33810209066209,1.2201049371507642,True,False,False,False,False,True,False,True,True,True,True,True,True,True
558.0,13.672329,38.906223,33.47272389900036,0.00021978255319025816,0.0007379279826283287,84.34790469792756,1.2196792473869011,True,False,False,False,False,True,False,True,True,True,True,True,True,True
559.0,13.672979,38.906532,33.47280539773374,0.0002197714955170148,0.0007379246255033996,84.35856072091417,1.2192166985269228,True,False,False,False,False,True,False,True,True,True,True,True,True,True
560.0,13.67363,38.90684,33.472886891906455,0.00021976051414849518,0.0007379212508249758,84.36763921966913,1.218822791141504,True,False,False,False,False,True,False,True,True,True,True,True,True,True
561.0,13.674279,38.90715,33.47296860549227,0.00021974960908140254,0.0007379178585938626,84.37743574307778,1.2183978999864848,True,False,False,False,False,True,False,True,True,True,True,True,True,True
562.0,13.67493,38.90746,33.47305009054912,0.00021973878031531784,0.0007379144488062656,84.38992000694145,1.217856693631003,True,False,False,False,False,True,False,True,True,True,True,True,True,True
563.0,13.67558,38.90777,33.47313157104486,0.00021972802792827998,0.0007379110214453443,84.40199915909095,1.2173333226374417,True,False,False,False,False,True,False,True,True,True,True,True,True,True
564.0,13.6762295,38.908077,33.47321327097211,0.00021971735179695292,0.0007379075765350116,84.41721023037582,1.2166746324430808,True,False,False,False,False,True,False,True,True,True,True,True,True,True
565.0,13.67688,38.908386,33.473294742352664,0.00021970675200075514,0.0007379041140561315,84.4332174745996,1.2159819246577606,True,True,False,False,True,True,True,False,True,True,True,True,True,True
566.0,13.671212,38.90688,33.47348354556857,0.00021969622879203636,0.000737900633938091,84.44734814250552,1.215370816053067,True,True,True,False,True,True,True,False,True,True,True,True,True,True
567.0,13.6655445,38.905376,33.473674924327725,0.00021968582083633608,0.0007378971268874698,84.46219911787786,1.2147289510444073,True,True,True,False,True,True,True,False,True,True,True,True,True,True
568.0,13.659878,38.90387,33.473862870987205,0.00021967553702299518,0.0007378935907760719,84.47945924442848,1.213983469241469,True,True,True,False,True,True,True,False,True,True,True,True,True,True
569.0,13.65421,38.902363,33.47405072511128,0.00021966537726680476,0.0007378900256192814,84.49943950333397,1.2131211828796593,True,True,True,False,True,True,True,False,True,True,True,True,True,True
570.0,13.648543,38.900856,33.474238039014836,0.00021965534160384994,0.0007378864314071553,84.51925998779693,1.2122665124258594,True,True,True,False,True,True,True,False,True,True,True,True,True,True
571.0,13.642876,38.899353,33.47442815230488,0.00021964542994871923,0.0007378828081551571,84.51048590745323,1.212644767257166,True,True,True,False,True,True,True,False,True,True,True,True,True,True
572.0,13.637209,38.897846,33.474614833351325,0.0002196356423787258,0.000737879155843394,84.46795575955903,1.214480255416838,True,True,True,False,True,True,True,False,True,True,True,True,True,True
573.0,13.631541,38.89634,33.47480142151221,0.00021962597892965748,0.0007378754744620271,84.42100632410163,1.2165103152513348,True,True,True,False,True,True,True,False,True,True,True,True,True,True
574.0,13.6258745,38.894836,33.474990361745995,0.00021961643951723766,0.0007378717640242851,84.37375327852541,1.21855759369556,True,True,True,False,True,True,True,False,True,True,True,True,True,True
575.0,13.620208,38.89333,33.47517609322608,0.00021960702417705023,0.0007378680245203901,84.32238506161016,1.2207878386922468,True,True,True,False,True,True,True,False,True,True,True,True,True,True
576.0,13.614981,38.892136,33.47549566911198,0.00021959773736410936,0.0007378642548915711,84.26661062207111,1.2232149226569633,True,True,True,False,True,True,True,False,True,True,True,True,True,True
577.0,13.609754,38.890945,33.475817872588095,0.00021958859691010405,0.0007378604509111446,84.20804597430605,1.2257696543651742,True,True,True,False,True,True,True,False,True,True,True,True,True,True
578.0,13.6045265,38.88975,33.47613691890774,0.00021957960280956476,0.0007378566125767831,84.14835390959199,1.2283801629607454,True,True,True,False,True,True,True,False,True,True,True,True,True,True
579.0,13.599299,38.888557,33.47645570037844,0.00021957075505688118,0.0007378527398862059,84.08758261880612,1.2310447421799133,True,True,True,False,True,True,True,False,True,True,True,True,True,True
580.0,13.594073,38.887367,33.476776886218886,0.00021956205352346064,0.0007378488328648503,84.02300681472379,1.233883770349642,True,True,True,False,True,True,True,False,True,True,True,True,True,True
581.0,13.588846,38.886173,33.477095137997594,0.0002195534983262475,0.0007378448914828409,84.06769166609742,1.2319183931373303,True,True,True,False,True,True,True,False,True,True,True,True,True,True
582.0,13.583619,38.884983,33.47741601744815,0.0002195450894592041,0.000737840915738015,84.24112665029834,1.2243258093439846,True,True,True,False,True,True,True,False,True,True,True,True,True,True
583.0,13.578393,38.88379,33.4777335162421,0.0002195368268747308,0.0007378369056382754,84.42330829111434,1.2164106855239833,True,True,True,False,True,True,True,False,True,True,True,True,True,True
584.0,13.573166,38.882595,33.478050973222025,0.0002195287106079264,0.0007378328611715473,84.58997486414253,1.2092230780034794,True,True,True,False,True,True,True,False,True,True,True,True,True,True
585.0,13.56794,38.881405,33.4783708348823,0.00021952074065090726,0.0007378287823381131,84.74615969447026,1.202533248844842,True,True,True,False,True,True,True,False,True,True,True,True,True,True
586.0,13.567283,38.881195,33.47836540715002,0.00021951290496855495,0.0007378246720067238,84.89149632251447,1.1963473558552955,False,False,False,False,False,True,False,True,True,True,False,True,True,True
587.0,13.567134,38.881096,33.478324989067005,0.000219505155642794,0.0007378205416178813,85.02538032768271,1.1906820475825382,False,False,False,False,False,True,False,True,True,True,False,True,True,True
588.0,13.566985,38.880997,33.47828457072592,0.00021949749258677758,0.0007378163911904592,85.152017130731,1.1853523414604332,False,False,False,False,False,True,False,True,True,True,False,True,True,True
589.0,13.566836,38.880894,33.478241259375864,0.00021948991583927644,0.0007378122207110126,85.27077722436097,1.1803794527834872,False,False,False,False,False,True,False,True,True,True,False,True,True,True
590.0,13.566688,38.880795,33.47820084051773,0.00021948242539476315,0.000737808030180748,85.36833255877383,1.176312649206522,False,False,False,False,False,True,False,True,True,True,False,True,True,True
591.0,13.566539,38.880695,33.478160421401526,0.0002194750212490785,0.0007378038195985698,85.31593554699856,1.178494902358868,False,False,False,False,False,True,False,True,True,True,False,True,True,True
592.0,13.56639,38.880596,33.47812000202771,0.00021946770339801406,0.0007377995889633922,85.13484054399872,1.1860736059483357,False,False,False,False,False,True,False,True,True,True,False,True,True,True
593.0,13.56624,38.880493,33.478076912665074,0.00021946047187872516,0.0007377953382641488,84.95567317742157,1.1936277655469605,False,False,False,False,False,True,False,True,True,True,False,True,True,True
594.0,13.566092,38.880394,33.47803649277262,0.0002194533265640726,0.0007377910675274899,84.7783748503064,1.2011588402365687,False,False,False,False,False,True,False,True,True,True,False,True,True,True
